Temperature (C);Location;Wind Speed (km/h);Visibility (km);Cloud Cover;Pressure (millibars);Humidity;Sunshine;Cloud;RainToday
16.15555556;Albury;13.8138;10.3523;0;1016.58;0.81;NA;NA;No
17.78333333;Albury;14.4739;9.982;0;1016.6;0.78;NA;NA;Yes
19.93333333;Albury;15.7136;11.27;0;1016.62;0.68;NA;NA;Yes
21.08333333;Albury;19.0141;11.4471;0;1016.97;0.62;NA;NA;No
20.02777778;Albury;15.8746;11.27;0;1016.73;0.61;NA;8;No
20.07777778;Albury;14.1841;11.27;0;1016.71;0.68;NA;NA;Yes
20.97777778;Albury;14.0875;11.4471;0;1016.7;0.63;NA;NA;No
22.33888889;Albury;13.7655;11.27;0;1015.96;0.63;NA;NA;No
23.73333333;Albury;13.7172;11.27;0;1015.39;0.54;NA;NA;No
22.66111111;Albury;13.9748;11.4471;0;1015.38;0.54;NA;NA;No
22.77777778;Albury;11.4954;15.8263;0;1015.1;0.57;NA;NA;No
21.13888889;Albury;13.8782;16.1;0;1015.09;0.63;NA;6;No
18.03333333;Albury;8.4686;9.982;0;1015.48;0.73;NA;1;No
16.21111111;Albury;1.9159;9.982;0;1015.81;0.81;NA;NA;No
16.09444444;Albury;6.3917;15.8263;0;1016.01;0.84;NA;NA;No
15.57222222;Albury;6.4239;14.9569;0;1016.38;0.87;NA;NA;No
13.9;Albury;3.3649;11.9784;0;1016.4;0.92;NA;NA;No
13.85555556;Albury;3.381;11.9784;0;1016.32;0.9;NA;NA;No
15.18888889;Albury;8.4042;14.9569;0;1012.2;0.81;NA;NA;No
11.67777778;Albury;3.059;6.2951;0;1016.1;0.96;NA;NA;No
11.09444444;Albury;3.3488;6.2951;0;1015.9;0.96;NA;1;No
10.78888889;Albury;6.0375;6.8425;0;1015.71;0.96;NA;NA;No
11;Albury;4.508;6.118;0;1015.5;0.93;NA;NA;No
12.6;Albury;1.5617;9.8049;0;1015.59;0.99;NA;7;Yes
17.52222222;Albury;1.6905;9.9015;0;1015.36;0.8;NA;NA;Yes
19.98888889;Albury;4.8139;9.982;0;1015.07;0.68;NA;1;No
22.25;Albury;9.8371;9.982;0;0;0.59;NA;NA;No
22.94444444;Albury;10.1591;11.4471;0;1015.26;0.52;NA;NA;No
24.95555556;Albury;11.2539;11.2056;0;1014.85;0.47;NA;NA;No
25.05;Albury;11.109;9.982;0;0;0.45;NA;NA;No
25.98333333;Albury;4.6529;10.3523;0;1014;0.41;NA;NA;Yes
26.13333333;Albury;8.2432;9.982;0;1013.44;0.43;NA;NA;No
25.06666667;Albury;9.5956;9.982;0;1012.85;0.42;NA;NA;No
25.21111111;Albury;7.8729;10.3523;0;1012.46;0.38;NA;4;No
25.04444444;Albury;11.2056;9.982;0;1011.84;0.42;NA;NA;Yes
22.33333333;Albury;8.1144;9.982;0;1011.46;0.53;NA;NA;No
20.31111111;Albury;5.3291;10.3523;0;1011.45;0.6;NA;NA;Yes
17.75555556;Albury;7.6636;9.982;0;1011.97;0.7;NA;NA;No
18.17222222;Albury;6.2951;15.8263;0;1011.7;0.69;NA;NA;No
17.26111111;Albury;10.4328;14.9569;0;1011.63;0.72;NA;NA;No
17.06111111;Albury;10.6582;15.8263;0;1011.78;0.71;NA;8;No
16.62222222;Albury;6.5044;15.8263;0;1011.49;0.71;NA;4;No
14.76111111;Albury;1.5939;14.168;0;1010.6;0.91;NA;NA;No
15.06666667;Albury;3.1717;15.8263;0;1011.15;0.8;NA;2;No
16.16111111;Albury;3.3649;11.2056;0;0;0.81;NA;7;No
15.11666667;Albury;9.499;9.982;0;1011.12;0.9;NA;NA;Yes
15.02222222;Albury;4.669;9.982;0;1009.87;0.87;NA;NA;No
17.10555556;Albury;10.787;9.982;0;1009.79;0.76;NA;NA;No
17.29444444;Albury;10.6582;10.0303;0;1009.36;0.76;NA;NA;No
20.9;Albury;9.5312;10.0464;0;1008.64;0.73;NA;NA;No
22.65;Albury;15.8907;10.0464;0;0;0.62;NA;7;Yes
22.58888889;Albury;12.4131;11.4471;0;1009.18;0.63;NA;8;Yes
22.03888889;Albury;14.0231;11.27;0;1009.8;0.65;NA;8;Yes
22.22222222;Albury;4.3148;11.27;0;0;0.64;NA;NA;No
22.33333333;Albury;9.4185;10.4006;0;1009.32;0.65;NA;8;Yes
22.82777778;Albury;9.3058;11.27;0;1008.86;0.66;NA;8;Yes
23.81666667;Albury;15.6492;11.27;0;1008.57;0.59;NA;8;No
22.86111111;Albury;9.9981;11.4471;0;1008.64;0.62;NA;8;Yes
22.7;Albury;14.5705;11.27;0;0;0.66;NA;NA;No
22.01666667;Albury;12.6546;9.982;0;1008.44;0.65;NA;7;No
19.92222222;Albury;8.5652;11.3988;0;1009.24;0.74;NA;1;No
17.71111111;Albury;8.4686;9.982;0;1009.72;0.84;NA;NA;No
17.22222222;Albury;5.4096;9.982;0;0;0.81;NA;NA;No
17.25555556;Albury;4.1538;15.3111;0;1010.38;0.84;NA;NA;No
16.06666667;Albury;6.5044;15.8263;0;1010.12;0.87;NA;NA;No
16.02222222;Albury;3.5259;15.8263;0;1010.41;0.9;NA;NA;No
15.09444444;Albury;10.0142;14.9569;0;1010.76;0.82;NA;NA;No
13.79444444;Albury;2.3828;11.9784;0;1010.49;0.96;NA;NA;No
13.35555556;Albury;9.0321;11.9784;0;1010.4;0.96;NA;NA;Yes
13.91666667;Albury;2.9141;9.982;0;1010.76;0.95;NA;8;Yes
13.83888889;Albury;1.771;11.2056;0;0;0.93;NA;2;Yes
13.88888889;Albury;8.0178;11.1251;0;0;1;NA;NA;No
15.2;Albury;7.7119;11.3183;0;1010.71;0.93;NA;NA;No
17.75;Albury;5.1681;9.982;0;0;0.84;NA;NA;No
21.03888889;Albury;7.4382;9.982;0;1010.88;0.64;NA;4;No
22.2;Albury;10.8997;10.0464;0;1010.61;0.59;NA;1;No
22.77777778;Albury;10.6904;11.27;0;1010.68;0.51;NA;8;No
23.88888889;Albury;8.6457;11.27;0;0;0.48;NA;7;No
24.81111111;Albury;7.728;11.4471;0;1010.25;0.45;NA;NA;No
24.92777778;Albury;9.8693;11.2056;0;1009.8;0.45;NA;NA;No
24.92777778;Albury;12.6224;11.2056;0;1009.61;0.42;NA;NA;No
24.87222222;Albury;3.0107;10.3523;0;1009.49;0.42;NA;7;No
23.83888889;Albury;8.4686;9.982;0;0;0.45;NA;8;Yes
22.17222222;Albury;5.2647;9.982;0;0;0.55;NA;NA;No
18.46111111;Albury;5.1359;10.3523;0;1009.86;0.69;NA;NA;No
16.13333333;Albury;3.5259;9.982;0;1010.23;0.81;NA;NA;No
15.55555556;Albury;6.4078;15.8263;0;1010.63;0.84;NA;NA;No
15.6;Albury;6.2951;14.9569;0;1010.37;0.81;NA;7;No
14.07222222;Albury;6.2468;15.8263;0;1010.82;0.85;NA;NA;No
14.46111111;Albury;6.3434;15.8263;0;1011.02;0.83;NA;NA;No
16.72222222;Albury;13.2342;15.0052;0;1011.18;0.83;NA;NA;No
15.48888889;Albury;3.1878;15.8263;0;1010.85;0.79;NA;NA;No
13.88888889;Albury;3.3005;9.982;0;0;0.9;NA;NA;No
12.67222222;Albury;3.4776;14.8764;0;1011.01;0.9;NA;8;No
13.83888889;Albury;0.3703;9.8049;0;1011.02;0.9;NA;NA;No
15.05;Albury;7.9373;9.8049;0;0;0.87;NA;NA;No
17.71111111;Albury;7.7763;10.3523;0;1011.32;0.79;NA;NA;No
21;Albury;5.4096;9.982;0;1011.38;0.63;NA;NA;No
22.66666667;Albury;7.9373;11.2056;0;1011.39;0.57;NA;NA;No
23.66666667;Albury;4.4275;11.3988;0;1011.36;0.51;NA;NA;No
24.93333333;Albury;9.3058;11.27;0;1011.19;0.45;NA;NA;No
24.86111111;Albury;10.5777;9.982;0;1011.21;0.46;NA;NA;No
24.83888889;Albury;7.2933;10.3523;0;1011.18;0.42;NA;1;No
25;Albury;0.644;9.982;0;1010.88;0.45;NA;8;No
26.11111111;Albury;4.3148;9.982;0;0;0.39;NA;8;Yes
25.91111111;Albury;4.3309;10.3523;0;1010.15;0.4;NA;NA;No
23.88888889;Albury;6.9391;9.982;0;0;0.48;NA;8;Yes
21.11111111;Albury;3.22;9.982;0;0;0.59;NA;4;Yes
18.24444444;Albury;4.508;11.0285;0;1010.72;0.72;NA;8;No
17.24444444;Albury;0.6118;11.2056;0;1010.82;0.75;NA;4;No
16.17777778;Albury;3.5259;15.8263;0;1010.9;0.81;NA;8;No
17.79444444;Albury;5.5223;14.9569;0;1010.76;0.74;NA;8;No
16.66666667;Albury;3.4615;15.8263;0;1010.67;0.78;NA;8;No
16.18888889;Albury;8.1144;11.2056;0;0;0.81;NA;5;No
13.35;Albury;4.7978;14.9569;0;1007.87;0.95;NA;NA;No
15.55555556;Albury;20.8656;8.1305;0;1011.3;0.93;NA;7;No
15;Albury;24.0695;7.9695;0;1011.13;0.93;NA;7;No
14.51666667;Albury;16.2932;4.991;0;1011.26;0.96;NA;NA;Yes
15;Albury;20.7368;11.0446;0;0;0.93;NA;NA;No
15;Albury;14.6188;10.9802;0;0;0.93;NA;8;No
15;Albury;14.5544;10.8836;0;1011.02;0.94;NA;8;No
15.11666667;Albury;12.5258;11.0768;0;1011.43;0.93;NA;8;No
15.11666667;Albury;15.4882;8.05;0;1011.71;0.93;NA;8;No
16.24444444;Albury;12.2682;11.0768;0;1011.77;0.92;NA;8;No
17.87222222;Albury;9.5795;11.27;0;1011.38;0.84;NA;5;No
19.05;Albury;3.0751;11.27;0;1011.07;0.73;NA;NA;No
20.91666667;Albury;4.0572;11.4471;0;1010.78;0.67;NA;NA;No
21.06111111;Albury;8.3398;11.27;0;0;0.63;NA;5;No
21.11111111;Albury;8.6135;11.2056;0;0;0.63;NA;NA;No
21.21111111;Albury;8.5008;11.3988;0;1009.34;0.61;NA;NA;No
20.07222222;Albury;8.2271;11.2056;0;1009.19;0.67;NA;8;No
17.89444444;Albury;8.1305;11.2056;0;1008.91;0.77;NA;7;No
17.48888889;Albury;5.3291;10.3523;0;1008.8;0.79;NA;NA;No
16.16111111;Albury;9.8854;9.982;0;1008.79;0.86;NA;8;No
16.16111111;Albury;8.3398;9.982;0;0;0.81;NA;8;No
15.16666667;Albury;6.8747;14.9569;0;1008.42;0.87;NA;8;No
13.87222222;Albury;3.4776;15.8263;0;1007.98;0.93;NA;8;No
12.75555556;Albury;6.2307;15.8263;0;1007.77;0.96;NA;7;No
12;Albury;3.2039;14.168;0;1008.45;0.95;NA;2;No
12.75;Albury;4.8783;9.982;0;0;1;NA;8;Yes
13.35555556;Albury;6.2468;15.7297;0;1005.9;0.96;NA;7;Yes
13.58333333;Albury;6.0053;14.8764;0;1005.48;0.95;NA;8;No
13.91111111;Albury;7.7924;11.0446;0;1004.72;0.93;NA;NA;No
14.95;Albury;9.8693;6.0214;0;0;0.93;NA;NA;No
14.92222222;Albury;9.7727;4.6207;0;1005.79;0.93;NA;8;No
14.90555556;Albury;14.4417;11.1251;0;1005.36;0.93;NA;7;No
13.91111111;Albury;24.5203;11.27;0;1006.15;0.93;NA;NA;No
14.97222222;Albury;15.8907;11.0768;0;1006.97;0.87;NA;NA;No
16.16111111;Albury;22.2341;11.27;0;0;0.8;NA;7;Yes
17.82777778;Albury;26.4201;11.27;0;0;0.65;NA;8;No
18.77222222;Albury;27.9013;11.0285;0;1007.57;0.53;NA;NA;Yes
19.9;Albury;24.3432;11.2056;0;0;0.49;NA;NA;No
19.95;Albury;25.9049;11.2056;0;0;0.45;NA;NA;No
19.10555556;Albury;21.3647;10.3523;0;1008.12;0.46;NA;NA;No
18.93333333;Albury;20.1572;9.982;0;1008.18;0.43;NA;7;No
16.22777778;Albury;5.1359;9.982;0;1008.59;0.58;NA;8;No
14.30555556;Albury;8.3881;9.982;0;1009.18;0.73;NA;NA;No
12.85;Albury;9.3058;9.982;0;1009.39;0.89;NA;NA;No
12.75555556;Albury;6.3112;15.8263;0;1009.47;0.92;NA;NA;No
12.38333333;Albury;7.2128;15.3111;0;1009.31;0.92;NA;7;No
17.13888889;Albury;6.44;15.8263;0;1009.64;0.87;NA;3;No
16.62222222;Albury;6.2951;15.8263;0;1010.11;0.9;NA;8;No
19.36111111;Albury;14.8281;14.0231;0;1004.26;0.9;NA;8;No
16.01666667;Albury;6.4239;15.8263;0;1009.6;0.9;NA;NA;No
16.03888889;Albury;2.9624;15.7297;0;1009.2;0.9;NA;1;Yes
16.12222222;Albury;6.1824;14.7637;0;1008.88;0.93;NA;8;No
17.06111111;Albury;3.0107;10.8997;0;1008.6;0.88;NA;8;No
17.2;Albury;1.61;11.0446;0;1008.32;0.87;NA;8;Yes
17.78333333;Albury;3.2361;11.0285;0;1008.62;0.9;NA;8;No
17.85;Albury;7.5348;8.1305;0;1008.67;0.96;NA;8;No
17.87222222;Albury;7.5992;11.2056;0;1008.19;0.96;NA;8;Yes
18.08888889;Albury;9.4024;11.3988;0;1007.67;0.94;NA;NA;No
19.08333333;Albury;4.4114;11.2056;0;1006.8;0.89;NA;8;No
22.25555556;Albury;11.9945;11.27;0;1006.09;0.68;NA;8;No
22.68333333;Albury;8.5491;11.4471;0;1005.68;0.67;NA;7;Yes
24.78888889;Albury;12.1877;10.0464;0;1005.02;0.59;NA;8;Yes
24.87777778;Albury;14.1197;11.27;0;1004.12;0.64;NA;8;Yes
24.88333333;Albury;13.4918;10.4006;0;1003.33;0.64;NA;8;Yes
24.83333333;Albury;9.4668;10.0464;0;1002.93;0.65;NA;7;No
23.61111111;Albury;10.1752;11.27;0;1002.6;0.7;NA;8;No
22.12777778;Albury;4.2504;10.787;0;1002.35;0.82;NA;NA;No
19.92777778;Albury;15.3111;11.27;0;1003.04;0.87;NA;NA;No
19.88333333;Albury;10.8836;14.9569;0;1003.02;0.9;NA;NA;No
19.92222222;Albury;8.6296;3.4937;0;1001.94;0.93;NA;NA;No
11.64444444;Albury;3.3327;15.8263;0;1009.1;0.95;NA;1;No
11.08333333;Albury;2.3989;14.9086;0;1009.54;0.93;NA;7;Yes
11.32222222;Albury;9.9176;14.168;0;1014.72;0.89;NA;2;Yes
12.17222222;Albury;3.4293;11.2056;0;0;0.99;NA;NA;No
12.17222222;Albury;3.0751;11.2056;0;0;0.99;NA;7;Yes
12.69444444;Albury;2.7048;9.8049;0;1008.47;0.92;NA;7;Yes
12.2;Albury;10.7709;11.2056;0;1008.22;0.99;NA;7;Yes
12.22222222;Albury;9.5312;11.2056;0;1008.53;0.92;NA;8;Yes
12.30555556;Albury;8.8872;10.1913;0;1009.56;0.93;NA;8;No
12.25;Albury;15.8907;11.2056;0;0;0.93;NA;2;No
12.3;Albury;10.1591;11.2056;0;0;0.92;NA;8;No
12.73888889;Albury;10.7065;10.1913;0;1010.08;0.9;NA;3;No
12.82777778;Albury;12.9122;11.2056;0;1009.68;0.9;NA;8;No
12.87222222;Albury;16.2127;11.27;0;1010.53;0.89;NA;NA;No
13.76666667;Albury;17.8871;10.1913;0;1010.87;0.9;NA;1;No
13.93888889;Albury;16.5186;11.27;0;0;0.89;NA;8;No
13.98888889;Albury;15.1501;10.0464;0;0;0.89;NA;8;No
14.91111111;Albury;13.4757;11.0768;0;1012.2;0.84;NA;7;Yes
15.07222222;Albury;11.4471;11.27;0;1012.52;0.82;NA;8;Yes
13.93888889;Albury;11.6886;11.2056;0;0;0.89;NA;8;Yes
13.08888889;Albury;11.9623;9.982;0;1013.73;0.89;NA;NA;Yes
12.85;Albury;12.8639;9.982;0;1014.33;0.83;NA;8;No
12.3;Albury;11.914;9.982;0;0;0.8;NA;NA;No
12.71111111;Albury;14.5061;14.9569;0;1015.13;0.85;NA;NA;No
12.22222222;Albury;11.5115;14.9086;0;1015.16;0.86;NA;NA;No
11.66666667;Albury;14.2485;14.9086;0;1015.45;0.86;NA;8;No
13.46111111;Albury;18.6116;14.9569;0;1019.31;0.78;NA;7;No
11.11666667;Albury;14.5061;14.9086;0;1015.71;0.86;NA;8;Yes
12.77777778;Albury;25.76;9.982;0;0;0.77;NA;5;Yes
11.11111111;Albury;14.6188;14.9569;0;1015.96;0.85;NA;NA;No
11.16111111;Albury;12.9927;9.982;0;1016.1;0.86;NA;1;No
12.71111111;Albury;17.5329;9.982;0;1016.22;0.77;NA;1;Yes
12.78888889;Albury;17.3558;11.0285;0;1016.5;0.78;NA;NA;No
13.88888889;Albury;18.2252;10.0464;0;0;0.77;NA;NA;No
15.94444444;Albury;33.9066;11.27;0;1016.52;0.68;NA;NA;No
15.28333333;Albury;27.7403;11.3183;0;1016.96;0.75;NA;NA;No
15.01666667;Albury;23.9246;11.1251;0;1017.1;0.83;NA;NA;No
14.99444444;Albury;28.3199;11.1251;0;1017.05;0.83;NA;8;Yes
14.09444444;Albury;27.7242;10.948;0;1017.4;0.88;NA;8;No
15.13888889;Albury;30.5256;11.27;0;1017.35;0.82;NA;7;Yes
16.16111111;Albury;36.386;11.27;0;1017.18;0.77;NA;8;Yes
17.06111111;Albury;27.1768;11.4471;0;1017.73;0.73;NA;8;No
17.22222222;Albury;26.5328;11.2056;0;0;0.72;NA;8;No
16.11111111;Albury;26.4201;9.982;0;0;0.72;NA;2;No
15;Albury;17.1626;10.3523;0;1018.92;0.78;NA;5;No
15;Albury;21.2198;9.982;0;0;0.78;NA;8;No
14.97777778;Albury;17.8871;15.8263;0;1019.41;0.78;NA;8;Yes
14.33333333;Albury;16.4703;14.9569;0;1019.79;0.78;NA;8;Yes
19.4;Albury;10.8192;8.1949;0;1000.81;0.97;NA;3;No
19.42222222;Albury;5.5384;9.9015;0;1001.41;0.93;NA;8;No
15.82777778;Albury;5.5223;8.3076;0;1007.96;0.95;NA;NA;No
19.28333333;Albury;3.0268;14.7315;0;1002.68;0.91;NA;8;No
18.79444444;Albury;3.1717;14.7315;0;1002.46;0.94;NA;8;No
17.82222222;Albury;5.8121;14.7959;0;1003.36;0.97;NA;8;No
17.75555556;Albury;7.4221;10.948;0;1003.74;1;NA;NA;No
18.77222222;Albury;2.9946;10.948;0;1003.22;0.93;NA;NA;No
18.76666667;Albury;7.1967;10.7548;0;1004.13;0.93;NA;NA;No
17.71111111;Albury;3.1395;4.9427;0;1004.59;1;NA;NA;No
17.71111111;Albury;8.4847;7.8729;0;1004.91;0.97;NA;NA;No
18.78888889;Albury;8.3237;10.4489;0;1004.34;0.9;NA;7;No
19.79444444;Albury;11.0446;10.948;0;1004.95;0.87;NA;8;Yes
19.93333333;Albury;10.9319;11.0446;0;1005.32;0.87;NA;8;Yes
20.89444444;Albury;8.8711;11.3183;0;1005.05;0.82;NA;NA;No
19.93333333;Albury;8.0983;11.1251;0;1005.04;0.86;NA;7;No
18.91666667;Albury;16.583;11.1251;0;1005.57;0.92;NA;1;No
19.02222222;Albury;12.9444;11.4471;0;1006.05;0.92;NA;NA;No
18.96111111;Albury;10.7226;11.27;0;1006.58;0.89;NA;NA;Yes
18.88888889;Albury;7.8407;11.27;0;0;0.89;NA;8;No
18.81111111;Albury;2.2218;10.0303;0;1006.79;0.9;NA;NA;No
17.15555556;Albury;9.499;8.05;0;1007.16;0.93;NA;NA;No
17.59444444;Albury;6.279;8.05;0;1008.3;0.93;NA;1;No
16.62777778;Albury;3.0751;7.9856;0;1008.67;0.94;NA;8;No
16.46111111;Albury;2.9463;8.0017;0;1008.74;0.97;NA;7;Yes
15.44444444;Albury;6.279;8.0017;0;1009.31;0.96;NA;7;No
13.65;Albury;3.542;14.5866;0;1011.44;0.93;NA;8;No
14.36111111;Albury;2.9463;8.0017;0;1009.5;0.96;NA;1;No
13.82777778;Albury;3.2522;6.1663;0;1009.51;0.96;NA;1;No
13.43888889;Albury;3.5903;6.3434;0;1009.21;0.96;NA;NA;No
13.82777778;Albury;14.1036;6.118;0;1008.96;0.99;NA;NA;No
14.91111111;Albury;12.7995;6.118;0;1009.43;0.93;NA;NA;No
15.05555556;Albury;3.0912;10.5294;0;1009.87;0.93;NA;5;No
16.13888889;Albury;7.9695;11.1251;0;1010.29;0.87;NA;5;No
16.22777778;Albury;5.0393;11.1251;0;1010.37;0.87;NA;8;Yes
17.25555556;Albury;10.5455;10.7226;0;1010.19;0.87;NA;NA;No
17.41111111;Albury;9.5312;11.27;0;1010.13;0.86;NA;NA;No
17.93888889;Albury;10.9158;11.27;0;1010.3;0.83;NA;NA;No
19.08333333;Albury;9.1609;10.7226;0;1010.46;0.77;NA;NA;No
20.16111111;Albury;11.1734;11.27;0;1010.46;0.72;NA;NA;No
22.26666667;Albury;12.4292;11.27;0;1010.27;0.59;NA;NA;NA
22.5;Albury;7.8085;11.0768;0;1010.23;0.55;NA;NA;Yes
21.22777778;Albury;12.6546;11.27;0;1009.81;0.62;NA;5;No
21.10555556;Albury;7.9373;11.2056;0;1009.92;0.67;NA;NA;No
19.05555556;Albury;6.9069;11.0285;0;1010.35;0.73;NA;NA;No
17.25;Albury;4.8783;11.2056;0;0;0.81;NA;8;No
16.16111111;Albury;8.3398;9.982;0;0;0.86;NA;NA;Yes
15.32777778;Albury;6.3756;14.9569;0;1011.69;0.89;NA;NA;No
13.98888889;Albury;9.7405;9.982;0;0;0.92;NA;NA;No
13.93888889;Albury;7.9695;9.982;0;0;0.93;NA;NA;No
15.40555556;Albury;2.8175;9.6761;0;1009.59;0.95;NA;1;No
12.73888889;Albury;2.9624;9.982;0;1011.68;0.93;NA;NA;Yes
12.73888889;Albury;6.0053;11.9784;0;1011.29;0.93;NA;NA;No
12.42222222;Albury;5.9731;13.7333;0;1011.4;0.96;NA;NA;No
12.17777778;Albury;3.059;9.9015;0;1011.57;1;NA;NA;No
13.91666667;Albury;9.3702;9.9015;0;1011.67;0.93;NA;NA;No
17.55555556;Albury;8.6457;9.982;0;1011.78;0.8;NA;NA;No
19.90555556;Albury;12.1877;9.982;0;1011.65;0.69;NA;NA;No
21.01666667;Albury;12.4936;11.27;0;1011.57;0.64;NA;NA;No
22.03888889;Albury;13.1215;11.0768;0;1011.59;0.64;NA;NA;No
22.10555556;Albury;14.1036;11.27;0;1011.27;0.56;NA;NA;No
23.74444444;Albury;17.1626;11.27;0;1010.78;0.55;NA;NA;No
24.59444444;Albury;16.0517;11.4471;0;1010.6;0.54;NA;NA;No
22.65;Albury;13.6689;11.27;0;1010.23;0.54;NA;NA;No
23.75;Albury;10.8031;11.27;0;1010.01;0.51;NA;NA;No
23.77222222;Albury;10.1913;11.4471;0;1010.09;0.5;NA;NA;No
22.24444444;Albury;10.5616;11.27;0;1009.97;0.59;NA;3;No
22.10555556;Albury;4.4275;11.2056;0;1009.88;0.64;NA;NA;No
19.19444444;Albury;2.6565;11.3988;0;1009.95;0.76;NA;NA;No
17.24444444;Albury;1.4168;9.982;0;1010.18;0.87;NA;NA;No
16.71111111;Albury;3.1073;15.8263;0;1010.27;0.9;NA;NA;No
16.76111111;Albury;2.9302;14.168;0;1010.15;0.9;NA;NA;No
15.14444444;Albury;3.1556;9.982;0;1009.8;0.95;NA;8;Yes
15.67222222;Albury;6.1985;9.982;0;1009.6;0.93;NA;6;Yes
16.18888889;Albury;4.7173;8.4203;0;1005.11;0.96;NA;NA;Yes
16.06666667;Albury;6.2307;14.9086;0;1008.58;0.9;NA;NA;No
16.06666667;Albury;5.9248;14.812;0;1008.02;0.93;NA;NA;No
15.7;Albury;6.1663;9.9015;0;1007.9;0.95;NA;NA;No
16.04444444;Albury;3.22;11.2056;0;1007.5;0.93;NA;NA;No
17.17777778;Albury;1.6744;11.2056;0;1007.01;0.93;NA;NA;No
17.92222222;Albury;4.5724;11.0285;0;1007.03;0.89;NA;NA;No
19.88333333;Albury;7.5831;11.27;0;1006.61;0.74;NA;NA;No
20.92777778;Albury;7.6314;11.27;0;1006.43;0.74;NA;NA;No
22.05;Albury;10.9802;11.4471;0;1006.24;0.65;NA;NA;No
22.17222222;Albury;9.338;11.27;0;1006.27;0.64;NA;NA;No
23.66111111;Albury;13.7011;11.27;0;1005.59;0.59;NA;NA;No
22.2;Albury;14.329;11.4471;0;1005.04;0.6;NA;NA;No
21.96666667;Albury;14.8764;11.1251;0;1004.61;0.61;NA;NA;No
21.9;Albury;16.3898;11.27;0;1004.14;0.61;NA;NA;No
20.04444444;Albury;14.9247;11.4471;0;1004.31;0.73;NA;NA;No
18.86666667;Albury;13.8138;11.27;0;1004.08;0.79;NA;NA;No
18.86666667;Albury;11.0607;15.8263;0;1003.89;0.81;NA;NA;No
17.87222222;Albury;4.991;11.4471;0;1004.09;0.9;NA;7;No
17.22222222;Albury;3.2039;11.27;0;1004.12;0.93;NA;NA;No
17.22222222;Albury;5.2808;8.1305;0;1004.22;0.93;NA;4;No
16.76666667;Albury;3.7352;8.1144;0;1004.4;0.97;NA;NA;No
16.68888889;Albury;3.4776;8.1305;0;1004.25;0.97;NA;NA;No
17.15;Albury;10.7548;8.1305;0;1004.35;0.97;NA;NA;No
14.93333333;Albury;5.7155;14.168;0;1007.33;0.96;NA;NA;No
16.62222222;Albury;10.8192;8.1305;0;1004.15;0.97;NA;NA;No
16.06111111;Albury;10.8514;8.1305;0;1003.95;0.97;NA;NA;No
15.67777778;Albury;10.6421;8.05;0;1004.14;0.96;NA;NA;Yes
16.13333333;Albury;7.7602;8.05;0;1004.13;0.93;NA;NA;No
16.18333333;Albury;9.4185;7.1323;0;1004.32;0.99;NA;NA;No
17.19444444;Albury;10.4972;7.9856;0;1004.81;0.94;NA;NA;No
17.77777778;Albury;13.9265;11.1251;0;1004.94;0.9;NA;NA;No
19.88333333;Albury;13.7977;11.27;0;1005.23;0.79;NA;NA;No
19.93888889;Albury;18.3379;11.4471;0;1005.19;0.79;NA;NA;No
22.62222222;Albury;16.8245;11.27;0;1005.35;0.67;NA;7;No
22.16111111;Albury;17.3558;11.27;0;1005.35;0.68;NA;NA;Yes
21.12222222;Albury;17.0016;11.0768;0;1005.57;0.78;NA;NA;No
22.2;Albury;20.6885;11.1251;0;1005.62;0.68;NA;NA;No
22.75555556;Albury;22.1053;11.27;0;1005.36;0.66;NA;NA;No
22.18888889;Albury;26.0337;11.4471;0;1005.78;0.68;NA;NA;No
22.08333333;Albury;22.0409;11.27;0;1006.03;0.65;NA;NA;No
19.97777778;Albury;17.2753;11.27;0;1006.44;0.73;NA;NA;No
18.01666667;Albury;11.8818;11.4471;0;1007.01;0.78;NA;NA;No
16.25;Albury;8.1144;9.982;0;1007.51;0.87;NA;NA;No
15.67222222;Albury;6.44;15.8263;0;1007.9;0.9;NA;NA;No
15.74444444;Albury;7.1323;14.9569;0;1008.1;0.9;NA;NA;No
15.07222222;Albury;6.3273;15.8263;0;1008;0.93;NA;NA;No
15.02777778;Albury;6.4561;15.8263;0;1008.2;0.93;NA;1;No
15.06111111;Albury;6.3595;14.9569;0;1010.66;0.88;NA;NA;No
14.53888889;Albury;6.279;14.9086;0;1007.92;0.93;NA;5;No
13.96111111;Albury;6.279;14.9086;0;1007.72;0.96;NA;NA;No
13.63888889;Albury;3.5742;11.7047;0;1007.74;0.96;NA;NA;No
14.00555556;Albury;4.6851;7.0357;0;1008.09;0.93;NA;NA;No
16.11666667;Albury;3.5581;9.8049;0;1008.21;0.93;NA;NA;No
17.75555556;Albury;9.5473;9.9015;0;1008.83;0.89;NA;NA;No
20.02777778;Albury;11.4793;11.27;0;1009;0.78;NA;NA;No
21.13888889;Albury;9.9176;11.27;0;1008.91;0.68;NA;NA;No
21.99444444;Albury;12.719;11.0768;0;1009.23;0.69;NA;NA;No
22.27222222;Albury;12.9927;11.27;0;1009.59;0.68;NA;NA;No
22.85;Albury;11.4954;11.27;0;1009.51;0.7;NA;NA;No
23.9;Albury;9.6278;11.0768;0;1009.59;0.61;NA;NA;No
24.97777778;Albury;11.5276;11.27;0;1009.21;0.54;NA;NA;No
24.97777778;Albury;17.0821;11.2056;0;1009.11;0.54;NA;1;No
